houseID,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1550,354800,3,2,1370,78408,1,FALSE,0,5,7,1370,0,1964,0,98042,47.3867,-122.081,1620,9690
1551,515100,3,2.5,2074,4900,2,FALSE,0,3,8,2074,0,1997,0,98034,47.7327,-122.233,1840,7382
1552,565000,3,1.5,1540,3570,1.5,FALSE,0,5,7,1490,50,1930,0,98105,47.6692,-122.325,1620,4080
1553,273148,3,1.75,1710,7210,1,FALSE,0,4,7,1240,470,1974,0,98031,47.4094,-122.175,1840,7245
1554,246700,3,2,1610,13309,1,FALSE,0,4,7,1610,0,1967,0,98042,47.3398,-122.133,1610,15725
1555,360500,3,2.5,3300,11525,1,FALSE,0,5,8,1650,1650,1961,0,98198,47.4113,-122.315,1950,9680
1556,895000,4,3,3570,10273,1.5,FALSE,3,3,9,2630,940,1935,2007,98074,47.6394,-122.077,3640,15324
1557,397000,2,1.75,1610,4104,1,FALSE,0,3,7,950,660,1996,0,98118,47.5565,-122.275,1510,5284
1558,428000,2,2,1350,3900,1,FALSE,0,3,8,1350,0,2003,0,98053,47.7094,-122.03,1440,3900
1559,427000,3,2.5,2620,108464,2,FALSE,0,4,8,2620,0,1990,0,98038,47.4583,-122.036,3190,105850
1560,680000,6,2.5,3180,9375,1,FALSE,0,4,8,1590,1590,1967,0,98006,47.5707,-122.129,2670,9625
1561,336600,3,2.25,1654,8464,2,FALSE,0,3,7,1654,0,1995,0,98038,47.3618,-122.033,1975,8515
1562,713000,1,1,1180,4000,1.5,FALSE,2,4,8,840,340,1910,0,98118,47.5561,-122.266,1420,4000
1564,910000,2,2.5,2000,5150,2,FALSE,4,3,9,2000,0,1992,0,98034,47.7056,-122.223,2510,6800
1565,432000,4,1,1750,12528,1,FALSE,0,4,7,1750,0,1967,0,98072,47.743,-122.097,1550,14120
1566,599900,3,3,3030,35123,2,FALSE,0,4,8,1760,1270,1984,0,98027,47.4694,-122.006,2810,36205
1567,435000,3,1,1050,5500,1,FALSE,0,3,6,930,120,1920,0,98126,47.5402,-122.38,1410,5834
1568,445000,3,1.75,1360,4998,1,FALSE,0,3,8,1360,0,1968,2014,98108,47.547,-122.302,1350,4998
1569,160000,3,1,1210,103237,1,FALSE,0,2,6,1210,0,1918,1960,98070,47.4208,-122.445,1880,40510
1570,785000,3,1.75,1670,9600,1,FALSE,0,5,8,1670,0,1961,0,98040,47.5754,-122.233,1900,9600
1571,728050,3,2.5,2320,6775,1,FALSE,0,3,8,2320,0,2008,0,98053,47.7158,-122.016,1680,4750
1572,269950,3,1.75,1400,7735,1,FALSE,0,4,7,1400,0,1989,0,98038,47.357,-122.04,1530,7754
1573,534950,5,2.5,3220,10572,2,FALSE,0,3,8,3220,0,2006,0,98019,47.7268,-121.957,2890,9090
1574,475000,3,2.5,2770,98881,2,FALSE,0,3,9,2770,0,1991,0,98022,47.2568,-121.952,1830,74923
1575,2475000,3,3.25,4340,4947,2,FALSE,3,3,11,3060,1280,1993,0,98107,47.6709,-122.406,1680,5250
1576,525000,5,2.75,2440,8000,1,FALSE,0,4,7,1240,1200,1972,0,98034,47.7283,-122.17,1780,8391
1577,1320000,4,3.25,3470,11843,1,FALSE,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247
1578,375000,5,3,2680,8410,2,FALSE,0,3,8,1810,870,1990,0,98058,47.4401,-122.126,1860,8410
1579,290000,3,1.75,1590,13500,1,FALSE,0,4,7,1090,500,1980,0,98038,47.3621,-122.031,1540,10375
1580,89950,1,1,570,4080,1,FALSE,0,3,5,570,0,1942,0,98146,47.5098,-122.334,890,5100
1581,435000,3,2.5,2370,6082,2,FALSE,0,3,7,2370,0,2004,0,98065,47.5288,-121.846,2690,6152
1582,3.00E+05,4,2.5,2303,3826,2,FALSE,0,3,8,2303,0,2006,0,98092,47.3258,-122.165,2516,4500
1583,662990,3,1.75,1240,3600,1.5,FALSE,0,5,7,1240,0,1926,0,98116,47.5797,-122.405,1660,3600
1584,585000,4,2.5,2840,11044,2,FALSE,0,3,8,2840,0,2001,0,98034,47.7134,-122.237,1934,9605
1585,358800,4,2.5,2155,8140,2,FALSE,0,3,8,2155,0,1996,0,98031,47.4204,-122.201,2155,7245
1586,350000,2,1.75,1740,6620,1.5,FALSE,0,3,8,1740,0,2002,0,98065,47.526,-121.828,1560,5400
1587,625000,3,1.5,1600,4128,1.5,FALSE,0,3,8,1250,350,1906,0,98122,47.6122,-122.297,1540,3976
1588,879000,4,2.5,3360,22111,2,FALSE,0,3,10,3360,0,1994,0,98075,47.5951,-122.017,3150,11374
1589,475580,3,1.75,1520,11085,1,FALSE,0,3,8,1520,0,1983,0,98074,47.646,-122.068,2310,9647
1590,290000,3,1.5,1040,9997,1,FALSE,0,4,7,1040,0,1955,0,98155,47.7583,-122.302,1040,8699
1591,559500,3,2.25,2150,9250,2,FALSE,0,3,8,2150,0,1984,0,98052,47.7179,-122.113,2240,9266
1592,699900,4,2.5,2190,11500,1,FALSE,0,4,8,1430,760,1972,0,98006,47.5668,-122.147,2580,9700
1593,415000,2,1,880,3200,1,FALSE,0,3,7,880,0,1910,1970,98199,47.6575,-122.402,1880,6000
1594,344900,4,1.75,1820,7700,1,FALSE,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500
1595,372977,3,2.5,1690,1618,2,FALSE,0,3,8,1150,540,2014,0,98029,47.5518,-121.998,1690,1618
1596,2750000,4,4,4130,5575,2,TRUE,4,4,10,2860,1270,1993,0,98075,47.5968,-122.083,2980,5575
1597,267000,3,1.5,1090,8160,1,FALSE,0,3,7,1090,0,1967,2014,98058,47.4551,-122.175,1260,7560
1598,1610000,5,4.5,6085,142725,3,FALSE,0,3,11,6085,0,2000,0,98014,47.6085,-121.952,4830,128457
1599,580000,3,2.5,2150,4604,2,FALSE,0,3,8,2150,0,2003,0,98075,47.5893,-122.019,2280,4253
1600,429950,4,2.25,1740,10875,1,FALSE,0,3,8,1740,0,1967,0,98059,47.5132,-122.157,1680,10701
1601,692500,3,2.5,2420,198198,2,FALSE,0,3,9,2420,0,1997,0,98077,47.772,-122.022,2780,179467
1602,605000,3,1.75,2100,5058,1,FALSE,2,3,7,1340,760,1941,0,98126,47.5743,-122.378,1640,5000
1603,269500,2,1,800,1200,2,FALSE,0,3,7,800,0,1999,0,98103,47.6969,-122.347,806,1200
1604,740000,4,3.5,3760,57063,2,FALSE,0,3,9,2950,810,1998,0,98053,47.6328,-121.964,2870,28945
1605,315000,1,2.25,1940,2550,2,FALSE,0,4,7,1100,840,1979,0,98133,47.7313,-122.343,1580,5100
1606,323000,4,2.75,2000,9083,2,FALSE,0,4,7,2000,0,1992,0,98038,47.3511,-122.058,1690,7735
1607,561000,3,2.25,1710,4140,2,FALSE,0,3,8,1710,0,2004,0,98029,47.5498,-121.997,1730,3680
1608,335000,3,1,1030,7200,1,FALSE,0,3,6,880,150,1948,0,98126,47.5255,-122.376,1030,7200
1609,280000,3,2.25,1900,7800,1,FALSE,0,4,8,1390,510,1977,0,98055,47.4545,-122.208,1730,7800
1610,431000,3,1.75,1630,9000,1,FALSE,0,4,7,1630,0,1956,0,98166,47.4521,-122.36,1600,11120
1611,513000,2,1,1840,4322,1,FALSE,0,4,7,1160,680,1914,0,98144,47.5764,-122.289,1750,4322
1612,472500,3,2,1750,15500,1,FALSE,0,3,7,1490,260,1982,0,98075,47.5887,-122.065,2450,50094
1613,889950,4,2.75,3080,7242,2,FALSE,0,3,9,3080,0,2014,0,98033,47.6948,-122.178,3010,7205
1614,355000,3,2.5,2400,9701,1,FALSE,0,3,9,2400,0,1990,0,98023,47.3081,-122.392,2400,8258
1615,250000,4,1.75,1510,5500,1.5,FALSE,0,3,7,1510,0,1920,0,98106,47.535,-122.359,1320,6431
1616,420000,3,1,1150,5120,1,FALSE,0,4,6,800,350,1946,0,98116,47.5588,-122.392,1220,5120
1617,279800,3,1.75,1410,2052,2,FALSE,0,3,8,1410,0,2014,0,98106,47.5171,-122.347,1410,1988
1618,980000,4,2.25,2240,11034,2,FALSE,0,3,8,2240,0,1976,0,98004,47.5894,-122.195,2300,11550
1619,175000,3,1.5,1220,7300,1,FALSE,0,3,7,1220,0,1973,0,98001,47.3341,-122.279,1260,7347
1620,246000,3,1.75,1390,7399,1,FALSE,0,4,7,1390,0,1975,0,98031,47.4183,-122.182,1460,7800
1621,NA,4,3.25,3780,11200,2,FALSE,0,3,11,3780,0,2002,0,98059,47.521,-122.15,3720,11813
1622,515000,2,1,1150,5664,1,FALSE,0,3,7,870,280,1948,0,98115,47.6894,-122.284,1380,5664
1623,711000,4,2.5,2770,9532,2,FALSE,0,4,9,2770,0,1988,0,98029,47.5688,-122.012,2770,9219
1624,552000,3,1,1120,2300,1,FALSE,0,4,7,820,300,1912,0,98117,47.6797,-122.384,1430,5100
1625,NA,4,2.75,3820,8850,2,FALSE,0,3,10,3820,0,2014,0,98033,47.6506,-122.195,2330,12000
1626,290000,3,2,1360,6685,1,FALSE,0,3,7,1360,0,1952,0,98155,47.7365,-122.324,1300,8138
1627,905000,3,2.5,2930,9280,2,FALSE,0,4,10,2930,0,1988,0,98007,47.6335,-122.151,2730,10090
1628,199000,4,2,2030,8120,2,FALSE,0,3,7,2030,0,1950,0,98178,47.4994,-122.261,1520,9440
1629,489000,3,2.5,2260,19821,2,FALSE,0,3,9,2260,0,1994,0,98058,47.448,-122.088,2750,22718
1630,500012,4,2.5,2400,9612,1,FALSE,0,3,8,1230,1170,1962,2009,98059,47.4799,-122.127,2430,5539
1631,732000,3,2,1940,55756,1,FALSE,0,5,9,1940,0,1954,0,98007,47.5913,-122.149,2330,10018
1632,857326,3,3.5,3940,11632,2,FALSE,0,3,10,3940,0,2014,0,98166,47.438,-122.344,2015,11632
1633,212000,3,1.75,1100,9750,1,FALSE,0,4,6,1100,0,1967,0,98023,47.2955,-122.362,1100,9900
1634,193000,2,1,680,8640,1,FALSE,0,4,5,680,0,1951,0,98188,47.4559,-122.289,1320,13140
1635,890000,4,2.25,2870,8393,1,FALSE,0,4,8,1480,1390,1977,0,98040,47.5787,-122.245,2930,9850
1636,310000,3,1.75,1840,10723,1,FALSE,0,4,7,1220,620,1974,0,98058,47.429,-122.154,1590,9820
1637,921000,4,2.5,2310,5362,2,FALSE,4,4,8,2010,300,1928,0,98122,47.6044,-122.284,2530,5960
1638,650000,4,2,1610,8976,1,FALSE,0,4,8,1610,0,1966,0,98004,47.6011,-122.192,1930,8976
1639,319000,3,1.5,2010,10100,1,FALSE,0,4,7,1110,900,1964,0,98168,47.4738,-122.266,1900,10100
1640,1085000,3,2.5,3630,11019,1,FALSE,0,4,9,2150,1480,1972,0,98040,47.561,-122.226,3150,13555
1641,350000,3,1,1010,8551,1,FALSE,0,5,7,1010,0,1953,0,98155,47.7351,-122.295,1310,8504
1642,625000,3,2,2168,12616,2,FALSE,1,4,7,2168,0,1950,0,98146,47.4933,-122.367,2168,9750
1643,455000,3,1.5,1380,6657,2,FALSE,0,3,7,1380,0,1986,0,98034,47.7085,-122.217,1420,8187
1644,449950,4,2.25,3490,8400,1.5,FALSE,0,4,8,3490,0,1976,0,98058,47.4513,-122.128,2320,8723
1645,2450000,4,4.5,5030,11023,2,FALSE,2,3,11,3250,1780,2008,0,98040,47.5722,-122.236,3640,11490
1646,195000,3,1,1070,22489,1,FALSE,0,3,7,1070,0,1967,0,98001,47.3278,-122.262,1880,20250
1647,740000,3,2.5,2710,18480,2,FALSE,2,3,10,2000,710,1978,0,98034,47.7256,-122.259,2710,18077
1648,305000,3,1,950,13475,1,FALSE,0,3,7,950,0,1950,0,98155,47.7543,-122.306,1240,8910
1649,720000,5,2.75,2860,5379,2,FALSE,0,3,9,2860,0,2005,0,98052,47.7082,-122.104,2980,6018
1650,420000,3,2.5,2140,3821,2,FALSE,0,3,8,2140,0,2005,0,98029,47.5541,-121.995,2860,3841
1651,606000,3,2.5,2200,6005,2,FALSE,0,3,9,2200,0,1997,0,98072,47.7408,-122.169,2320,6098
1652,519990,4,3.25,1690,1321,2,FALSE,0,3,8,1320,370,2014,0,98052,47.678,-122.117,3080,4558
1653,9.00E+05,4,3.5,3370,5000,2,FALSE,2,3,8,2470,900,2008,0,98126,47.5714,-122.38,1820,5000
1654,220000,3,1,1660,21514,1,FALSE,0,4,7,1660,0,1973,0,98022,47.2159,-121.964,1660,21600
1655,560000,4,1,1660,4690,1.5,FALSE,0,3,7,1260,400,1945,0,98117,47.6829,-122.378,1400,3876
1656,470000,3,2.5,2000,8424,1,FALSE,0,4,7,1300,700,1968,0,98034,47.7089,-122.201,2110,8400
1657,360000,3,1.75,1830,10000,2,FALSE,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000
1658,340000,3,1.75,1540,10400,1,FALSE,0,3,6,1540,0,1977,0,98024,47.5651,-121.89,1090,7500
1659,395000,1,1,900,6380,1,FALSE,0,3,6,900,0,1947,0,98125,47.7019,-122.311,1830,6380
1660,390000,3,1,1240,3600,1.5,FALSE,0,3,7,1240,0,1902,0,98144,47.5986,-122.298,1680,3600
1661,365000,4,2.5,2905,4874,2,FALSE,0,3,9,2905,0,2003,0,98031,47.4084,-122.169,2900,5271
1662,5.00E+05,3,2.5,2410,34848,1.5,FALSE,0,3,8,2410,0,1976,0,98006,47.5694,-122.12,2420,16424
1663,1030000,3,2.5,3545,9816,1,FALSE,0,3,10,2610,935,2005,0,98027,47.5534,-122.078,3630,7704
1664,462000,4,2.5,3070,6432,2,FALSE,0,3,9,3070,0,2006,0,98055,47.4487,-122.205,2910,5106
1665,561600,4,2.5,2350,6624,2,FALSE,0,3,9,2350,0,1990,0,98074,47.6262,-122.045,2590,11240
1666,850000,5,2.75,3430,15119,2,FALSE,0,3,10,3430,0,1998,0,98075,47.5678,-122.032,3430,12045
1667,2480000,4,5,5310,16909,1,FALSE,4,3,12,3090,2220,1992,0,98006,47.5515,-122.113,5220,15701
1668,275000,4,2.75,2060,7350,1,FALSE,0,3,7,1210,850,1978,0,98001,47.3424,-122.275,1940,7420
1669,936000,4,2.5,3330,8897,2,FALSE,0,3,10,3330,0,2001,0,98074,47.6484,-122.08,3150,7515
1670,550000,3,2.25,1360,5111,1.5,FALSE,0,5,7,1360,0,1934,0,98115,47.6988,-122.313,1900,5111
1671,371000,3,1,890,7200,1,FALSE,0,3,7,890,0,1951,0,98125,47.71,-122.286,1630,7455
1672,499950,3,1.75,2060,3500,1,FALSE,0,5,7,1030,1030,1951,0,98118,47.5635,-122.282,1110,6000
1673,835000,4,2.75,1550,4000,1.5,FALSE,0,3,9,1550,0,1930,0,98105,47.6596,-122.28,2120,4000
1674,278000,4,2.5,1850,6037,2,FALSE,0,3,7,1850,0,1991,0,98030,47.359,-122.191,1860,6037
1675,1250000,4,2.5,3220,15600,1,FALSE,0,5,9,1680,1540,1973,0,98006,47.5697,-122.182,2990,15600
1676,276693,4,1,1190,8875,1.5,FALSE,0,4,7,1190,0,1946,0,98155,47.7487,-122.303,1190,8875
1677,275000,3,2.5,2217,8019,2,FALSE,0,3,7,2217,0,2009,0,98001,47.2776,-122.251,1470,8037
1678,429000,3,2,1490,1126,3,FALSE,0,3,8,1490,0,2014,0,98144,47.5699,-122.288,1400,1230
1679,730000,4,2,2360,6000,1,FALSE,0,5,7,1260,1100,1939,0,98199,47.6534,-122.41,1720,6000
1680,1350000,4,3.25,3300,15907,2,FALSE,0,5,10,3300,0,1985,0,98040,47.5413,-122.216,2740,11358
1681,360000,4,2.5,2080,4080,1,FALSE,0,5,7,1040,1040,1962,0,98144,47.572,-122.29,1340,4080
1682,742500,2,3,2020,5000,1,FALSE,0,3,8,1350,670,1952,0,98117,47.6758,-122.375,1160,1118
1683,780000,4,3,2440,3600,1.5,FALSE,0,5,8,1480,960,1929,0,98103,47.6853,-122.331,1770,4000
1684,1104500,4,4,3770,8899,2,FALSE,0,3,10,2940,830,2006,0,98074,47.6476,-122.079,3300,8308
1685,264000,3,1.5,1470,14821,1,FALSE,0,4,7,1470,0,1958,0,98042,47.3658,-122.148,1760,15370
1686,445000,4,2.75,2320,12368,1,FALSE,0,3,8,1670,650,1968,0,98133,47.7373,-122.35,2070,9575
1687,455000,2,1,1030,5000,1,FALSE,0,5,6,1030,0,1917,0,98107,47.6585,-122.363,1550,5000
1688,1037000,5,3.75,4570,10194,2,FALSE,0,3,11,4570,0,2006,0,98034,47.718,-122.161,2040,7560
1690,370000,4,3,2490,5706,2,FALSE,0,3,9,2490,0,2005,0,98042,47.3509,-122.165,2650,5880
1691,420000,5,2.75,2280,10319,1,FALSE,0,3,8,1300,980,1959,0,98177,47.7566,-122.363,2370,8056
1692,270500,5,2.5,2406,7093,2,FALSE,0,3,8,2406,0,2006,0,98001,47.2615,-122.252,1767,7093
1693,403000,3,2.25,1840,13020,1,FALSE,0,3,8,1390,450,1980,0,98052,47.6923,-122.095,2210,13020
1694,299950,4,2.25,1810,7601,1,FALSE,0,3,7,1080,730,1986,0,98023,47.2857,-122.358,1570,7601
1695,2.00E+05,4,2,2090,6630,1,FALSE,0,3,7,1070,1020,1974,0,98178,47.5077,-122.268,1550,7980
1696,335000,3,1,980,9903,1,FALSE,0,4,7,980,0,1966,0,98028,47.7746,-122.239,1830,9903
1697,253500,3,1.5,1440,12040,1,FALSE,0,4,7,1440,0,1959,0,98042,47.3715,-122.16,1720,12040
1698,389000,6,4.5,3560,14010,2,FALSE,0,3,7,3560,0,1989,0,98002,47.3244,-122.217,1710,11116
1699,551000,4,1.75,2040,6348,1,FALSE,0,3,7,1020,1020,1962,0,98103,47.6964,-122.336,1770,5047
1700,375000,6,2.25,3206,5793,2,FALSE,0,3,7,3206,0,2012,0,98032,47.369,-122.287,2527,5804
1701,315000,4,2.5,2080,5650,1,FALSE,0,3,7,1680,400,1950,0,98178,47.5107,-122.257,1270,5650
1702,299000,3,1.75,1180,13927,1,FALSE,0,5,7,1180,0,1962,0,98059,47.4818,-122.094,1400,13173
1703,339888,4,1.75,1440,6144,1,FALSE,0,5,6,720,720,1947,0,98106,47.5257,-122.357,960,5160
1704,369900,1,0.75,760,10079,1,TRUE,4,5,5,760,0,1936,0,98070,47.4683,-122.438,1230,14267
1705,1389000,4,3.5,3130,3900,2,FALSE,0,3,9,2550,580,2008,0,98115,47.6849,-122.327,1830,3900
1706,234000,3,1.75,1490,8366,1,FALSE,0,4,7,1010,480,1975,0,98042,47.375,-122.14,1490,7469
1707,625000,3,1.75,1840,5664,2,FALSE,0,3,7,1270,570,1948,0,98115,47.6899,-122.283,1480,5664
1708,459000,3,1.5,1160,1031,3,FALSE,0,3,8,1160,0,2008,0,98103,47.6538,-122.357,1268,1688
1709,537000,3,3,2410,7479,2,FALSE,2,3,7,2410,0,1942,1988,98155,47.7394,-122.288,2610,7479
1710,765000,3,1.75,2190,6450,1,FALSE,0,3,8,1480,710,1957,0,98136,47.5284,-122.391,2190,6450
1711,150000,2,1,830,4045,1,FALSE,0,3,6,830,0,1943,0,98106,47.5293,-122.351,1100,4116
1712,480000,5,2.25,2240,5500,1,FALSE,0,3,7,1490,750,1959,0,98136,47.5305,-122.391,2010,6050
1713,706000,4,2.5,3280,16575,1,FALSE,0,3,9,2190,1090,1972,0,98188,47.426,-122.285,1570,13209
1714,5.00E+05,4,3,2570,9104,2,FALSE,2,3,7,2570,0,1930,0,98116,47.5821,-122.401,1630,4950
1715,492000,4,2.5,3305,16164,1.5,FALSE,0,5,7,2245,1060,1922,1956,98133,47.7563,-122.338,1620,8883
1716,269900,3,1.75,1140,22267,1,FALSE,0,3,7,1140,0,1986,0,98045,47.4761,-121.758,1150,15625
1717,425000,2,1,540,2500,1,FALSE,0,3,5,540,0,1905,0,98107,47.6729,-122.383,1290,5000
1718,328950,4,1.75,2550,8976,1,FALSE,0,5,7,1300,1250,1978,0,98058,47.4286,-122.179,2220,9477
1720,1695000,3,4,3910,5350,2,FALSE,2,5,10,2610,1300,1933,0,98199,47.6393,-122.408,2890,5350
1721,865000,5,3,2830,8854,1,FALSE,0,4,8,1500,1330,1979,0,98040,47.5743,-122.209,2260,8604
1722,395000,4,2.75,2280,5013,2,FALSE,0,3,8,2280,0,2009,0,98019,47.7333,-121.976,2130,5121
1723,385000,3,2.25,1680,8450,1,FALSE,0,3,8,1340,340,1960,0,98177,47.7575,-122.361,1850,8300
1724,712500,5,2,2280,5400,1.5,FALSE,0,4,7,1340,940,1947,0,98105,47.6674,-122.279,1770,5000
1725,615000,3,1.75,2360,7291,1,FALSE,0,4,8,1360,1000,1948,0,98136,47.5274,-122.384,1860,5499
1726,541000,3,1.75,1630,1166,2,FALSE,0,3,8,1020,610,2013,0,98107,47.6646,-122.367,1420,1670
1727,460000,3,1.75,2560,8400,1,FALSE,0,3,7,1970,590,1959,0,98011,47.7668,-122.197,1970,8400
1728,554820,4,2,3510,12905,1,FALSE,2,3,8,2210,1300,1965,1982,98166,47.4466,-122.36,2530,16143
1729,475000,5,2.75,3080,6600,2,FALSE,0,3,9,3080,0,2002,0,98058,47.4501,-122.122,3080,6600
1730,399000,3,2.5,1430,1250,3,FALSE,0,3,7,1430,0,2007,0,98103,47.6904,-122.342,1360,1269
1731,455000,4,2,2380,4500,1.5,FALSE,0,3,6,1470,910,1926,2014,98118,47.5652,-122.281,1300,4500
1732,749400,4,2.5,3240,20301,2,FALSE,0,3,10,3240,0,1985,0,98052,47.719,-122.114,3010,23650
1733,305000,2,1.5,800,2142,2,FALSE,0,3,7,800,0,2006,0,98144,47.5917,-122.297,1320,2742
1734,250000,3,3,2300,7701,1,FALSE,0,3,7,2300,0,1960,0,98056,47.5102,-122.18,1570,8116
1735,230000,3,2.25,1830,11331,1,FALSE,0,3,7,1250,580,1965,0,98001,47.2899,-122.287,2240,16433
1736,435000,4,2.5,2130,10375,2,FALSE,0,4,8,2130,0,1986,0,98058,47.4381,-122.16,2220,8508
1737,475000,3,2.5,1460,4961,1,FALSE,0,4,8,1150,310,1988,0,98033,47.6955,-122.183,1550,5449
1738,111300,2,1,1060,6000,1,FALSE,0,4,5,1060,0,1908,0,98002,47.3066,-122.223,940,6000
1739,494815,3,2.5,1910,2091,2,FALSE,0,3,8,1910,0,2014,0,98029,47.5445,-122.013,1630,1546
1740,925000,4,2.25,2590,13894,2,FALSE,0,4,9,2590,0,1975,0,98005,47.6351,-122.165,2720,13894
1741,253500,3,1,1220,20400,1,FALSE,0,5,6,1220,0,1959,0,98022,47.2063,-122.023,1640,53578
1742,479000,4,2.25,2270,9464,1.5,FALSE,0,4,7,1520,750,1940,0,98146,47.5007,-122.359,1770,9464
1743,710000,4,1.75,2700,7625,1,FALSE,0,4,8,1450,1250,1937,0,98115,47.6838,-122.323,1760,3300
1744,864000,3,2.75,3060,13554,2,FALSE,0,3,10,3060,0,1984,0,98006,47.5609,-122.106,3060,11455
1745,345000,3,1,960,3844,1,FALSE,0,3,7,960,0,1972,0,98133,47.7027,-122.346,1020,3844
1746,1205000,5,4.25,4420,13497,2,FALSE,0,3,11,3510,910,2000,0,98059,47.5262,-122.143,4220,12015
1747,287000,3,1.5,1150,11475,1,FALSE,0,3,7,1150,0,1971,0,98045,47.4629,-121.744,1640,11475
1748,560000,3,2.5,1960,12476,2,FALSE,0,4,8,1960,0,1989,0,98056,47.5315,-122.172,2450,12177
1749,353950,5,2.25,3260,7969,2,FALSE,0,4,8,3260,0,1982,0,98023,47.314,-122.344,2070,7962
1750,179950,3,1,920,4875,1,FALSE,0,5,6,920,0,1969,0,98042,47.3648,-122.081,960,5200
1751,527700,2,2.25,1330,806,3,FALSE,0,3,8,1330,0,2009,0,98117,47.6904,-122.395,1320,1389
1752,349500,3,2,1270,3600,1,FALSE,0,3,7,1270,0,1963,0,98122,47.6099,-122.297,1660,3600
1754,615000,3,1.75,1670,5100,1,FALSE,2,5,7,990,680,1954,0,98144,47.5898,-122.291,2140,4452
1755,365000,3,1,1120,8443,1,FALSE,0,3,7,1120,0,1953,0,98133,47.7715,-122.336,1450,8433
1756,159100,2,1,790,7095,1,FALSE,0,3,6,790,0,1944,0,98178,47.4928,-122.239,1150,7200
1757,340000,2,1.75,1270,1916,2,FALSE,0,3,8,1270,0,2012,0,98108,47.5648,-122.294,1140,1916
1758,406500,2,1.75,1510,5319,2,FALSE,0,4,8,1510,0,1978,0,98052,47.6647,-122.13,1740,6160
1759,475000,3,2.5,1630,7586,2,FALSE,0,3,8,1630,0,1986,0,98029,47.5689,-122.023,2090,7330
1760,325000,3,2.5,2540,4260,2,FALSE,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260
1761,445000,3,2.5,1740,22089,1,FALSE,0,4,8,1130,610,1977,0,98070,47.3948,-122.435,2000,24925
1762,335000,5,2.5,2400,4548,2,FALSE,0,3,7,2400,0,2003,0,98042,47.371,-122.127,2200,4465
1763,554000,2,2,1670,4996,1,FALSE,0,3,8,1670,0,2004,0,98053,47.7141,-122.031,1670,4996
1764,1400000,4,3.25,2980,7000,2,FALSE,3,3,10,2140,840,1900,2014,98144,47.5933,-122.292,2200,4800
1765,345000,3,1.75,1090,7200,1,FALSE,0,3,7,1090,0,1968,0,98034,47.7227,-122.179,1240,7200
1766,350000,4,2.5,2610,5866,2,FALSE,0,3,8,2610,0,2005,0,98038,47.3441,-122.04,2480,5188
1767,330000,4,1.75,1520,14417,1,FALSE,0,4,7,1520,0,1968,0,98065,47.526,-121.809,1600,10716
1768,299999,4,2,1640,7200,1,FALSE,0,5,6,820,820,1944,0,98166,47.4791,-122.347,1640,8200
1769,634000,3,2.5,2490,4904,2,FALSE,0,3,9,2490,0,2003,0,98029,47.5451,-122.014,2370,4050
1770,350000,3,1,1150,12877,1,FALSE,0,4,6,1150,0,1970,0,98053,47.6614,-122.056,1490,12150
1771,650000,4,2.75,2020,15810,1,FALSE,0,4,9,1620,400,1967,0,98005,47.5921,-122.155,2210,10160
1772,2400000,3,2.25,3000,11665,1.5,TRUE,4,3,11,3000,0,2001,0,98075,47.5884,-122.086,3000,15959
1773,560000,3,1.5,2000,7350,1,FALSE,0,3,8,2000,0,1953,0,98177,47.7061,-122.368,1890,6960
1774,301500,2,1.5,830,1333,2,FALSE,0,3,7,830,0,2005,0,98136,47.5506,-122.381,1120,4822
1775,880000,4,2,2530,10800,1,FALSE,0,5,8,1350,1180,1954,0,98040,47.5705,-122.225,2960,12150
1776,411605,4,2.5,2658,3960,2,FALSE,0,3,9,2658,0,2014,0,98092,47.2603,-122.194,2578,4200
1777,566950,3,3,1730,1902,3,FALSE,0,3,8,1730,0,2014,0,98117,47.6944,-122.377,1830,1804
1778,344000,3,2.5,1232,1130,3,FALSE,0,3,7,1232,0,2007,0,98125,47.7185,-122.317,1232,1202
1779,NA,4,1.75,1650,7775,1,FALSE,0,4,7,1150,500,1950,0,98133,47.715,-122.354,1390,7200
1780,225000,2,1,800,6050,1,FALSE,0,4,6,800,0,1944,0,98178,47.5001,-122.242,880,6050
1781,383001,3,1,1180,7210,1,FALSE,0,4,7,1180,0,1963,0,98034,47.7267,-122.241,1700,7210
1782,615000,2,1.5,880,2400,1.5,FALSE,0,3,7,880,0,1929,0,98122,47.6144,-122.295,1220,4440
1783,520000,3,2.25,2210,10794,1,FALSE,0,3,7,1540,670,1967,0,98178,47.4911,-122.224,2230,10753
1784,595000,2,1.5,870,4800,1,FALSE,0,3,7,870,0,1924,0,98119,47.6509,-122.37,2090,4800
1785,384200,3,2.5,2430,7613,2,FALSE,0,4,8,2430,0,1986,0,98058,47.4383,-122.135,2440,8342
1786,1150000,4,3.75,4160,35000,2,FALSE,0,3,11,4160,0,1991,0,98053,47.669,-122.067,5330,36446
